season,team,conf,division,games,wins,true_wins,losses,ties,pf,pa,pd,win_pct,div_pct,conf_pct,MOV,SOS,SRS,OSRS,DSRS,sov,sos,div_rank,div_tie_broken_by,conf_rank,conf_tie_broken_by
2023,NE,AFC,AFC East,17,4,4,13,0,236,366,-130,0.23529411764705882,0.3333333333333333,0.3333333333333333,-7.647058823529412,0.035720578287935095,-7.611338245241477,-8.323235213474492,0.711896968233015,0.5294117647058824,0.5224913494809689,4,NA,16,NA
2023,NO,NFC,NFC South,17,9,9,8,0,402,327,75,0.5294117647058824,0.6666666666666666,0.5,4.411764705882353,-2.4723101009520043,1.9394546049303483,1.5333410089622328,0.40611359596811547,0.33986928104575165,0.43252595155709345,2,Common Games Win PCT (2),9,NA
2023,NYG,NFC,NFC East,17,6,6,11,0,266,407,-141,0.35294117647058826,0.5,0.4166666666666667,-8.294117647058824,0.12490201390227167,-8.169215633156552,-7.030072885956382,-1.1391427472001707,0.35294117647058826,0.5121107266435986,3,NA,13,NA
2023,NYJ,AFC,AFC East,17,7,7,10,0,268,355,-87,0.4117647058823529,0.3333333333333333,0.3333333333333333,-5.117647058823529,-0.37700357466453016,-5.49465063348806,-6.5310507994310685,1.0364001659430082,0.453781512605042,0.5017301038062284,3,NA,13,NA
2023,PHI,NFC,NFC East,17,11,11,6,0,433,428,5,0.6470588235294118,0.6666666666666666,0.5833333333333334,0.29411764705882354,-0.6878918590188166,-0.3937742119599932,3.445849406575022,-3.839623618535015,0.47593582887700536,0.4809688581314879,2,NA,5,NA
2023,PIT,AFC,AFC North,17,10,10,7,0,304,324,-20,0.5882352941176471,0.8333333333333334,0.5833333333333334,-1.1764705882352942,2.138516398324937,0.9620458100896431,-2.8686958669181575,3.8307416770078007,0.5705882352941176,0.5397923875432526,3,NA,7,NA
2023,SEA,NFC,NFC West,17,9,9,8,0,364,402,-38,0.5294117647058824,0.3333333333333333,0.5833333333333334,-2.235294117647059,0.9920182702365902,-1.2432758474104686,-0.28446569981623343,-0.9588101475942352,0.39215686274509803,0.5121107266435986,3,NA,8,Conference Win PCT (2)
2023,SF,NFC,NFC West,17,12,12,5,0,491,298,193,0.7058823529411765,0.8333333333333334,0.8333333333333334,11.352941176470589,0.1299729588391855,11.482914135309773,6.9389324339016625,4.543981701408111,0.47549019607843135,0.5086505190311419,1,NA,1,Conference Win PCT (3)
2023,TB,NFC,NFC South,17,9,9,8,0,348,325,23,0.5294117647058824,0.6666666666666666,0.5833333333333334,1.3529411764705883,-0.5262220850388609,0.8267190914317274,-1.738626666981491,2.565345758413218,0.3790849673202614,0.4809688581314879,1,Common Games Win PCT (2),4,NA
2023,TEN,AFC,AFC South,17,6,6,11,0,305,367,-62,0.35294117647058826,0.16666666666666666,0.3333333333333333,-3.6470588235294117,0.6758702988340046,-2.971188524695407,-3.849470217390947,0.8782816926955404,0.4215686274509804,0.5224913494809689,4,NA,14,NA
2023,WAS,NFC,NFC East,17,4,4,13,0,329,518,-189,0.23529411764705882,0,0.16666666666666666,-11.117647058823529,-0.27993960094850723,-11.397586659772037,-2.910417797295337,-8.4871688624767,0.3382352941176471,0.5121107266435986,4,NA,14,Head-To-Head Sweep (2)
2024,ARI,NFC,NFC West,17,8,8,9,0,400,379,21,0.47058823529411764,0.5,0.3333333333333333,1.2352941176470589,1.0406693861985576,2.2759635038456163,0.9336290579117293,1.3423344459338868,0.40441176470588236,0.5363321799307958,3,NA,10,NA
2024,ATL,NFC,NFC South,17,8,8,9,0,389,423,-34,0.47058823529411764,0.6666666666666666,0.5833333333333334,-2,-0.0012483885101618921,-2.001248388510162,0.05927295167833477,-2.060521340188497,0.4264705882352941,0.5190311418685121,2,NA,9,Conference Win PCT (2)
2024,BAL,AFC,AFC North,17,12,12,5,0,518,361,157,0.7058823529411765,0.6666666666666666,0.6666666666666666,9.235294117647058,0.4527372882074794,9.688031405854538,7.882026448427024,1.8060049574275139,0.5245098039215687,0.5294117647058824,1,NA,3,NA
2024,BUF,AFC,AFC East,17,13,13,4,0,525,368,157,0.7647058823529411,0.8333333333333334,0.75,9.235294117647058,-1.332005481009741,7.903288636637318,7.665177858180223,0.23811077845709505,0.4479638009049774,0.4671280276816609,1,NA,2,NA
2024,CAR,NFC,NFC South,17,5,5,12,0,341,534,-193,0.29411764705882354,0.3333333333333333,0.3333333333333333,-11.352941176470589,0.5477197981532461,-10.805221378317341,-2.4748382467414674,-8.330383131575875,0.32941176470588235,0.4982698961937716,3,SOV (2),14,Division Tiebreaker
2024,CHI,NFC,NFC North,17,5,5,12,0,310,370,-60,0.29411764705882354,0.16666666666666666,0.25,-3.5294117647058822,1.4012992116413587,-2.1281125530645237,-4.658551575739255,2.530439022674731,0.38823529411764707,0.5536332179930796,4,NA,13,Head-To-Head Sweep (2)
2024,CIN,AFC,AFC North,17,9,9,8,0,472,434,38,0.5294117647058824,0.5,0.5,2.235294117647059,-0.9874715681605202,1.2478225494865387,4.900779203968179,-3.6529566544816405,0.3137254901960784,0.47750865051903113,3,NA,8,NA
2024,CLE,AFC,AFC North,17,3,3,14,0,258,435,-177,0.17647058823529413,0.3333333333333333,0.25,-10.411764705882353,1.0178132807192706,-9.393951425163083,-7.2407974209011154,-2.1531540042619675,0.5098039215686274,0.5363321799307958,4,NA,15,SOV (2)
2024,DAL,NFC,NFC East,17,7,7,10,0,350,468,-118,0.4117647058823529,0.5,0.4166666666666667,-6.9411764705882355,0.7850555086084087,-6.156120961979826,-2.504171512979593,-3.651949449000233,0.3865546218487395,0.5224913494809689,3,NA,11,NA
2024,DEN,AFC,AFC West,17,10,10,7,0,425,311,114,0.5882352941176471,0.5,0.5,6.705882352941177,-0.503993496232457,6.201888856708719,1.9651813016901316,4.2367075550185875,0.3941176470588235,0.5017301038062284,3,NA,7,NA
2024,DET,NFC,NFC North,17,15,15,2,0,564,342,222,0.8823529411764706,1,0.9166666666666666,13.058823529411764,0.8967331315940741,13.955556661005838,10.701437537364155,3.254119123641683,0.49411764705882355,0.5155709342560554,1,NA,1,NA
2024,GB,NFC,NFC North,17,11,11,6,0,460,338,122,0.6470588235294118,0.16666666666666666,0.5,7.176470588235294,1.1131278089564667,8.28959839719176,5.032299736632721,3.257298660559039,0.4117647058823529,0.532871972318339,3,NA,7,NA
2024,HOU,AFC,AFC South,17,10,10,7,0,372,372,0,0.5882352941176471,0.8333333333333334,0.6666666666666666,0,-0.8517111586650338,-0.8517111586650339,-1.5628616260262984,0.7111504673612645,0.3764705882352941,0.4809688581314879,1,NA,4,NA
2024,IND,AFC,AFC South,17,8,8,9,0,377,427,-50,0.47058823529411764,0.5,0.5833333333333334,-2.9411764705882355,-0.9252951223469189,-3.8664715929351545,-0.5529855635786985,-3.313486029356456,0.3088235294117647,0.45674740484429066,2,NA,9,Head-To-Head Sweep (2)
2024,JAX,AFC,AFC South,17,4,4,13,0,320,435,-115,0.23529411764705882,0.5,0.3333333333333333,-6.764705882352941,-0.9620646007071239,-7.726770483060065,-4.267284493063316,-3.4594859899967494,0.2647058823529412,0.47750865051903113,3,NA,12,Conference Win PCT (3)
2024,KC,AFC,AFC West,17,15,15,2,0,385,326,59,0.8823529411764706,0.8333333333333334,0.8333333333333334,3.4705882352941178,0.5224429649221636,3.993031200216281,-0.2673285485601956,4.260359748776477,0.4627450980392157,0.48788927335640137,1,NA,1,NA
2024,LA,NFC,NFC West,17,10,10,7,0,367,386,-19,0.5882352941176471,0.6666666666666666,0.5,-1.1176470588235294,1.2426238584594689,0.12497679963593931,-0.538262694867363,0.6632394945033023,0.4411764705882353,0.5051903114186851,1,SOV (2),4,NA
2024,LAC,AFC,AFC West,17,11,11,6,0,402,301,101,0.6470588235294118,0.6666666666666666,0.6666666666666666,5.9411764705882355,-0.8259239200369153,5.11525255055132,0.488675300592357,4.626577249958963,0.34759358288770054,0.4671280276816609,2,NA,5,NA
2024,LV,AFC,AFC West,17,4,4,13,0,309,434,-125,0.23529411764705882,0,0.25,-7.352941176470588,0.7724205899700636,-6.5805205865005245,-4.016873935492183,-2.5636466510083418,0.35294117647058826,0.5397923875432526,4,NA,14,NA
2024,MIA,AFC,AFC East,17,8,8,9,0,345,364,-19,0.47058823529411764,0.5,0.5,-1.1176470588235294,-2.1012481401874727,-3.218895199011002,-3.570530018522633,0.3516348195116308,0.29411764705882354,0.4186851211072664,2,NA,10,NA
2024,MIN,NFC,NFC North,17,14,14,3,0,432,332,100,0.8235294117647058,0.6666666666666666,0.75,5.882352941176471,0.4543115159530432,6.336664457129514,2.847714209967903,3.4889502471616107,0.40756302521008403,0.4740484429065744,2,NA,5,NA
2024,NE,AFC,AFC East,17,4,4,13,0,289,417,-128,0.23529411764705882,0.3333333333333333,0.25,-7.529411764705882,-0.7989657422876785,-8.328377506993561,-6.291694937043011,-2.0366825699505506,0.47058823529411764,0.47058823529411764,4,NA,13,SOV (2)
2024,NO,NFC,NFC South,17,5,5,12,0,338,398,-60,0.29411764705882354,0.3333333333333333,0.3333333333333333,-3.5294117647058822,-0.4008122305340149,-3.9302239952398974,-3.4883334083200808,-0.44189058691981664,0.3058823529411765,0.5051903114186851,4,SOV (2),15,Division Tiebreaker
2024,NYG,NFC,NFC East,17,3,3,14,0,273,415,-142,0.17647058823529413,0,0.08333333333333333,-8.352941176470589,0.5010924436608719,-7.851848732809716,-7.422189372756772,-0.4296593600529448,0.4117647058823529,0.5536332179930796,4,NA,16,NA
2024,NYJ,AFC,AFC East,17,5,5,12,0,338,404,-66,0.29411764705882354,0.3333333333333333,0.4166666666666667,-3.8823529411764706,-0.6461275109351239,-4.5284804521115944,-3.0685088565412304,-1.459971595570364,0.3411764705882353,0.49480968858131485,3,NA,11,NA
2024,PHI,NFC,NFC East,17,14,14,3,0,463,303,160,0.8235294117647058,0.8333333333333334,0.75,9.411764705882353,-1.5384782137354793,7.873286492146874,3.058532234533974,4.8147542576129,0.42436974789915966,0.4532871972318339,1,NA,2,NA
2024,PIT,AFC,AFC North,17,10,10,7,0,380,347,33,0.5882352941176471,0.5,0.5833333333333334,1.9411764705882353,-0.046723198207102724,1.8944532723811327,-0.8315338606605603,2.725987133041693,0.45294117647058824,0.5017301038062284,2,NA,6,Head-To-Head Sweep (2)
2024,SEA,NFC,NFC West,17,10,10,7,0,375,368,7,0.5882352941176471,0.6666666666666666,0.5,0.4117647058823529,1.0282778742649104,1.4400425801472632,-0.18445080979910308,1.6244933899463663,0.4235294117647059,0.4982698961937716,2,SOV (2),8,NA
2024,SF,NFC,NFC West,17,6,6,11,0,389,436,-47,0.35294117647058826,0.16666666666666666,0.3333333333333333,-2.764705882352941,1.789923469448188,-0.9747824129047532,1.0288061320105342,-2.0035885449152873,0.4019607843137255,0.5640138408304498,4,NA,12,NA
2024,TB,NFC,NFC South,17,10,10,7,0,502,385,117,0.5882352941176471,0.6666666666666666,0.6666666666666666,6.882352941176471,-0.2521463113408309,6.63020662983564,6.122885933806378,0.5073206960292618,0.4647058823529412,0.5017301038062284,1,NA,3,Conference Win PCT (2)
2024,TEN,AFC,AFC South,17,3,3,14,0,311,460,-149,0.17647058823529413,0.16666666666666666,0.25,-8.764705882352942,0.21612059557396893,-8.548585286778971,-4.773106546607885,-3.7754787401710868,0.43137254901960786,0.5224913494809689,4,NA,16,NA
2024,WAS,NFC,NFC East,17,12,12,5,0,485,391,94,0.7058823529411765,0.6666666666666666,0.75,5.529411764705882,-1.6081536434349566,3.9212581212709257,5.027885521437133,-1.1066274001662073,0.35784313725490197,0.4359861591695502,2,NA,6,NA
