game_id,season,week,gameday,home_team,away_team,home_score,away_score,location,home_elo_pre,away_elo_pre,home_elo_post,away_elo_post
2021_05_GB_CIN,2021,5,2021-10-10,CIN,GB,22,25,Home,1460.5875697810552,1616.8808256630666,1453.1033543536175,1624.3650410905043
2021_05_MIA_TB,2021,5,2021-10-10,TB,MIA,45,17,Home,1630.5531369770588,1461.3284007218147,1647.6914642440465,1444.190073454827
2021_05_NE_HOU,2021,5,2021-10-10,HOU,NE,22,25,Home,1400.0914007133265,1481.8370807125348,1389.8131964486543,1492.115284977207
2021_05_NO_WAS,2021,5,2021-10-10,WAS,NO,22,33,Home,1453.2073065636434,1591.2374062669273,1438.654816927713,1605.7898959028578
2021_05_NYG_DAL,2021,5,2021-10-10,DAL,NYG,44,20,Home,1517.773160683014,1418.49111893296,1540.0030206523566,1396.2612589636176
2021_05_NYJ_ATL,2021,5,2021-10-10,ATL,NYJ,27,20,Neutral,1424.137647604329,1348.1837666190468,1439.9125762253648,1332.408837998011
2021_05_PHI_CAR,2021,5,2021-10-10,CAR,PHI,18,21,Home,1497.6605349573313,1405.6309676766657,1480.9097892045486,1422.3817134294484
2021_05_SF_ARI,2021,5,2021-10-10,ARI,SF,17,10,Home,1569.9546348017782,1494.458904711878,1585.758030113374,1478.6555094002822
2021_05_TEN_JAX,2021,5,2021-10-10,JAX,TEN,19,37,Home,1302.3703949110118,1524.4879503389145,1290.7213227621842,1536.1370224877421
2021_05_IND_BAL,2021,5,2021-10-11,BAL,IND,31,25,Home,1595.399616379335,1512.3715696269214,1609.7533361680296,1498.0178498382268
2021_06_TB_PHI,2021,6,2021-10-14,PHI,TB,22,28,Home,1422.3817134294484,1647.6914642440465,1414.803188698298,1655.2699889751968
2021_06_ARI_CLE,2021,6,2021-10-17,CLE,ARI,14,37,Home,1553.9951662616152,1585.758030113374,1525.523036266107,1614.230160108882
2021_06_CIN_DET,2021,6,2021-10-17,DET,CIN,11,34,Home,1340.9746079882082,1453.1033543536175,1320.1692213474514,1473.9087409943743
2021_06_DAL_NE,2021,6,2021-10-17,NE,DAL,29,35,Home,1492.115284977207,1540.0030206523566,1475.6791808455519,1556.4391247840117
2021_06_GB_CHI,2021,6,2021-10-17,CHI,GB,14,24,Home,1498.0170001499216,1624.3650410905043,1483.241662600867,1639.140378639559
2021_06_HOU_IND,2021,6,2021-10-17,IND,HOU,31,3,Home,1498.0178498382268,1389.8131964486543,1520.4279524644892,1367.4030938223918
2021_06_KC_WAS,2021,6,2021-10-17,WAS,KC,13,31,Home,1438.654816927713,1592.783049174906,1422.6026606102735,1608.8352054923455
2021_06_LAC_BAL,2021,6,2021-10-17,BAL,LAC,34,6,Home,1609.7533361680296,1558.1396547693444,1637.802394852361,1530.090596085013
2021_06_LA_NYG,2021,6,2021-10-17,NYG,LA,11,38,Home,1396.2612589636176,1607.128310398552,1382.3333451245962,1621.0562242375734
2021_06_LV_DEN,2021,6,2021-10-17,DEN,LV,24,34,Home,1461.767504235674,1477.6633963944455,1439.049023267596,1500.3818773625235
2021_06_MIA_JAX,2021,6,2021-10-17,JAX,MIA,23,20,Neutral,1290.7213227621842,1444.190073454827,1309.0591128120495,1425.8522834049616
2021_06_MIN_CAR,2021,6,2021-10-17,CAR,MIN,28,34,Home,1480.9097892045486,1486.5754640646917,1461.817150952875,1505.6681023163653
2021_06_SEA_PIT,2021,6,2021-10-17,PIT,SEA,23,20,Home,1504.7123071551903,1535.3170899729091,1519.5863395139727,1520.4430576141267
2021_06_BUF_TEN,2021,6,2021-10-18,TEN,BUF,34,31,Home,1536.1370224877421,1676.2830547919264,1554.159077405833,1658.2609998738355
2021_07_DEN_CLE,2021,7,2021-10-21,CLE,DEN,17,14,Home,1525.523036266107,1439.049023267596,1535.6086954738312,1428.963364059872
2021_07_ATL_MIA,2021,7,2021-10-24,MIA,ATL,28,30,Home,1425.8522834049616,1439.9125762253648,1415.3774579650567,1450.3874016652696
2021_07_CAR_NYG,2021,7,2021-10-24,NYG,CAR,25,3,Home,1382.3333451245962,1461.817150952875,1419.399699223753,1424.7507968537182
2021_07_CHI_TB,2021,7,2021-10-24,TB,CHI,38,3,Home,1655.2699889751968,1483.241662600867,1673.2746068488286,1465.2370447272351
2021_07_CIN_BAL,2021,7,2021-10-24,BAL,CIN,17,41,Home,1637.802394852361,1473.9087409943743,1594.6764995912674,1517.0346362554678
2021_07_DET_LA,2021,7,2021-10-24,LA,DET,28,19,Home,1621.0562242375734,1320.1692213474514,1627.146108082406,1314.0793375026187
2021_07_HOU_ARI,2021,7,2021-10-24,ARI,HOU,31,5,Home,1614.230160108882,1367.4030938223918,1625.759322639036,1355.8739312922378
2021_07_IND_SF,2021,7,2021-10-24,SF,IND,18,30,Home,1478.6555094002822,1520.4279524644892,1456.49585559681,1542.5876062679613
2021_07_KC_TEN,2021,7,2021-10-24,TEN,KC,27,3,Home,1554.159077405833,1608.8352054923455,1590.4695742457363,1572.524708652442
2021_07_NYJ_NE,2021,7,2021-10-24,NE,NYJ,54,13,Home,1475.6791808455519,1332.408837998011,1497.0681474098799,1311.019871433683
2021_07_PHI_LV,2021,7,2021-10-24,LV,PHI,33,22,Home,1500.3818773625235,1414.803188698298,1518.5253217423947,1396.6597443184269
2021_07_WAS_GB,2021,7,2021-10-24,GB,WAS,24,10,Home,1639.140378639559,1422.6026606102735,1650.1512145146187,1411.5918247352138
2021_07_NO_SEA,2021,7,2021-10-25,SEA,NO,10,13,Home,1520.4430576141267,1605.7898959028578,1510.3116714003722,1615.9212821166122
2021_08_GB_ARI,2021,8,2021-10-28,ARI,GB,21,24,Home,1625.759322639036,1650.1512145146187,1613.0093994283147,1662.90113772534
2021_08_CAR_ATL,2021,8,2021-10-31,ATL,CAR,13,19,Home,1450.3874016652696,1424.7507968537182,1429.7357049539614,1445.4024935650264
2021_08_CIN_NYJ,2021,8,2021-10-31,NYJ,CIN,34,31,Home,1311.019871433683,1517.0346362554678,1330.4396480767002,1497.6148596124506
2021_08_DAL_MIN,2021,8,2021-10-31,MIN,DAL,16,20,Home,1505.6681023163653,1556.4391247840117,1492.2193740035705,1569.8878530968066
2021_08_JAX_SEA,2021,8,2021-10-31,SEA,JAX,31,7,Home,1510.3116714003722,1309.0591128120495,1524.4047827744553,1294.9660014379665
2021_08_LA_HOU,2021,8,2021-10-31,HOU,LA,22,38,Home,1355.8739312922378,1627.146108082406,1347.1258076492381,1635.8942317254057
2021_08_MIA_BUF,2021,8,2021-10-31,BUF,MIA,26,11,Home,1658.2609998738355,1415.3774579650567,1668.1543048771741,1405.484152961718
2021_08_NE_LAC,2021,8,2021-10-31,LAC,NE,24,27,Home,1530.090596085013,1497.0681474098799,1515.1384203284683,1512.0203231664245
2021_08_PHI_DET,2021,8,2021-10-31,DET,PHI,6,44,Home,1314.0793375026187,1396.6597443184269,1287.0073098823564,1423.7317719386892
2021_08_PIT_CLE,2021,8,2021-10-31,CLE,PIT,10,15,Home,1535.6086954738312,1519.5863395139727,1517.0009157846387,1538.1941192031652
2021_08_SF_CHI,2021,8,2021-10-31,CHI,SF,22,33,Home,1465.2370447272351,1456.49585559681,1439.863743269719,1481.8691570543263
2021_08_TB_NO,2021,8,2021-10-31,NO,TB,36,27,Home,1615.9212821166122,1673.2746068488286,1642.0332663288623,1647.1626226365786
2021_08_TEN_IND,2021,8,2021-10-31,IND,TEN,31,34,Home,1542.5876062679613,1590.4695742457363,1530.8780383756518,1602.1791421380458
2021_08_WAS_DEN,2021,8,2021-10-31,DEN,WAS,17,10,Home,1428.963364059872,1411.5918247352138,1448.5641676315734,1391.9910211635124
2021_08_NYG_KC,2021,8,2021-11-01,KC,NYG,20,17,Home,1572.524708652442,1419.399699223753,1580.1165373750123,1411.8078705011828
2021_09_NYJ_IND,2021,9,2021-11-04,IND,NYJ,45,30,Home,1530.8780383756518,1330.4396480767002,1543.0646676680767,1318.2530187842754
2021_09_ARI_SF,2021,9,2021-11-07,SF,ARI,17,31,Home,1481.8691570543263,1613.0093994283147,1465.5252242956649,1629.353332186976
2021_09_ATL_NO,2021,9,2021-11-07,NO,ATL,25,27,Home,1642.0332663288623,1429.7357049539614,1626.5548924072666,1445.214078875557
2021_09_BUF_JAX,2021,9,2021-11-07,JAX,BUF,9,6,Home,1294.9660014379665,1668.1543048771741,1316.1937725961811,1646.9265337189595
2021_09_CLE_CIN,2021,9,2021-11-07,CIN,CLE,16,41,Home,1497.6148596124506,1517.0009157846387,1467.1186757543726,1547.4970996427166
2021_09_DEN_DAL,2021,9,2021-11-07,DAL,DEN,16,30,Home,1569.8878530968066,1448.5641676315734,1535.6078512473464,1482.8441694810335
2021_09_GB_KC,2021,9,2021-11-07,KC,GB,13,7,Home,1580.1165373750123,1662.90113772534,1603.2557114221531,1639.7619636781992
2021_09_HOU_MIA,2021,9,2021-11-07,MIA,HOU,17,9,Home,1405.484152961718,1347.1258076492381,1423.3267655976515,1329.2831950133047
2021_09_LAC_PHI,2021,9,2021-11-07,PHI,LAC,24,27,Home,1423.7317719386892,1515.1384203284683,1413.844924540107,1525.0252677270505
2021_09_LV_NYG,2021,9,2021-11-07,NYG,LV,23,16,Home,1411.8078705011828,1518.5253217423947,1437.547314127757,1492.7858781158204
2021_09_MIN_BAL,2021,9,2021-11-07,BAL,MIN,34,31,Home,1594.6764995912674,1492.2193740035705,1604.125782798027,1482.7700907968108
2021_09_NE_CAR,2021,9,2021-11-07,CAR,NE,6,24,Home,1445.4024935650264,1512.0203231664245,1422.2370981638007,1535.1857185676502
2021_09_TEN_LA,2021,9,2021-11-07,LA,TEN,16,28,Home,1635.8942317254057,1602.1791421380458,1608.1880968412966,1629.885277022155
2021_09_CHI_PIT,2021,9,2021-11-08,PIT,CHI,29,27,Home,1538.1941192031652,1439.863743269719,1545.81097609971,1432.2468863731742
2021_10_BAL_MIA,2021,10,2021-11-11,MIA,BAL,22,10,Home,1423.3267655976515,1604.125782798027,1458.3576827471832,1569.0948656484954
2021_10_ATL_DAL,2021,10,2021-11-14,DAL,ATL,43,3,Home,1535.6078512473464,1445.214078875557,1562.2013962552453,1418.6205338676582
2021_10_BUF_NYJ,2021,10,2021-11-14,NYJ,BUF,17,45,Home,1318.2530187842754,1646.9265337189595,1310.5764224745762,1654.6031300286586
2021_10_CAR_ARI,2021,10,2021-11-14,ARI,CAR,10,34,Home,1629.353332186976,1422.2370981638007,1584.2158850826208,1467.374545268156
2021_10_CLE_NE,2021,10,2021-11-14,NE,CLE,45,7,Home,1535.1857185676502,1547.4970996427166,1572.9078788236322,1509.7749393867346
2021_10_DET_PIT,2021,10,2021-11-14,PIT,DET,16,16,Home,1545.81097609971,1287.0073098823564,1539.4900300997551,1293.3282558823112
2021_10_JAX_IND,2021,10,2021-11-14,IND,JAX,23,17,Home,1543.0646676680767,1316.1937725961811,1550.5850035241067,1308.6734367401511
2021_10_KC_LV,2021,10,2021-11-14,LV,KC,14,41,Home,1492.7858781158204,1603.2557114221531,1470.818714027216,1625.2228755107576
2021_10_MIN_LAC,2021,10,2021-11-14,LAC,MIN,20,27,Home,1525.0252677270505,1482.7700907968108,1502.1535231060122,1505.641835417849
2021_10_NO_TEN,2021,10,2021-11-14,TEN,NO,23,21,Home,1629.885277022155,1626.5548924072666,1640.749647756779,1615.6905216726425
2021_10_PHI_DEN,2021,10,2021-11-14,DEN,PHI,13,30,Home,1482.8441694810335,1413.844924540107,1449.3258332973967,1447.363260723744
2021_10_SEA_GB,2021,10,2021-11-14,GB,SEA,17,0,Home,1639.7619636781992,1524.4047827744553,1658.4279454384919,1505.7388010141626
2021_10_TB_WAS,2021,10,2021-11-14,WAS,TB,29,19,Home,1391.9910211635124,1647.1626226365786,1426.9236875033698,1612.2299562967212
2021_10_LA_SF,2021,10,2021-11-15,SF,LA,31,10,Home,1465.5252242956649,1608.1880968412966,1505.8450758252004,1567.868245311761
2021_11_NE_ATL,2021,11,2021-11-18,ATL,NE,0,25,Home,1418.6205338676582,1572.9078788236322,1400.8711360304114,1590.6572766608788
2021_11_ARI_SEA,2021,11,2021-11-21,SEA,ARI,13,23,Home,1505.7388010141626,1584.2158850826208,1487.728289444344,1602.2263966524395
2021_11_BAL_CHI,2021,11,2021-11-21,CHI,BAL,13,16,Home,1432.2468863731742,1569.0948656484954,1424.0860287692262,1577.2557232524434
2021_11_CIN_LV,2021,11,2021-11-21,LV,CIN,13,32,Home,1470.818714027216,1467.1186757543726,1440.5932051960576,1497.344184585531
2021_11_DAL_KC,2021,11,2021-11-21,KC,DAL,19,9,Home,1625.2228755107576,1562.2013962552453,1644.3514023428095,1543.0728694231934
2021_11_DET_CLE,2021,11,2021-11-21,CLE,DET,13,10,Home,1509.7749393867346,1293.3282558823112,1515.4140699492273,1287.6891253198185
2021_11_GB_MIN,2021,11,2021-11-21,MIN,GB,34,31,Home,1505.641835417849,1658.4279454384919,1523.9638475953439,1640.105933260997
2021_11_HOU_TEN,2021,11,2021-11-21,TEN,HOU,13,22,Home,1640.749647756779,1329.2831950133047,1606.1662458898245,1363.8665968802593
2021_11_IND_BUF,2021,11,2021-11-21,BUF,IND,15,41,Home,1654.6031300286586,1550.5850035241067,1613.982605560298,1591.2055279924673
2021_11_MIA_NYJ,2021,11,2021-11-21,NYJ,MIA,17,24,Home,1310.5764224745762,1458.3576827471832,1298.9129187428143,1470.021186478945
2021_11_NO_PHI,2021,11,2021-11-21,PHI,NO,40,29,Home,1447.363260723744,1615.6905216726425,1480.8295507311839,1582.2242316652025
2021_11_PIT_LAC,2021,11,2021-11-21,LAC,PIT,41,37,Home,1502.1535231060122,1539.4900300997551,1519.6734931419956,1521.9700600637718
2021_11_SF_JAX,2021,11,2021-11-21,JAX,SF,10,30,Home,1308.6734367401511,1505.8450758252004,1295.0808148426677,1519.4376977226839
2021_11_WAS_CAR,2021,11,2021-11-21,CAR,WAS,21,27,Home,1467.374545268156,1426.9236875033698,1446.0521122399748,1448.246120531551
2021_11_NYG_TB,2021,11,2021-11-22,TB,NYG,30,10,Home,1612.2299562967212,1437.547314127757,1627.339775024258,1422.4374954002203
2021_12_BUF_NO,2021,12,2021-11-25,NO,BUF,6,31,Home,1582.2242316652025,1613.982605560298,1553.034530086883,1643.1723071386175
2021_12_CHI_DET,2021,12,2021-11-25,DET,CHI,14,16,Home,1287.6891253198185,1424.0860287692262,1281.2089995091674,1430.5661545798773
2021_12_LV_DAL,2021,12,2021-11-25,DAL,LV,33,36,Home,1543.0728694231934,1440.5932051960576,1526.0294188584448,1457.6366557608062
2021_12_ATL_JAX,2021,12,2021-11-28,JAX,ATL,14,21,Home,1295.0808148426677,1400.8711360304114,1281.101599337339,1414.8503515357402
2021_12_CAR_MIA,2021,12,2021-11-28,MIA,CAR,33,10,Home,1470.021186478945,1446.0521122399748,1499.2937776562258,1416.7795210626941
2021_12_CLE_BAL,2021,12,2021-11-28,BAL,CLE,16,10,Home,1577.2557232524434,1515.4140699492273,1592.8490057936826,1499.820787407988
2021_12_LAC_DEN,2021,12,2021-11-28,DEN,LAC,28,13,Home,1449.3258332973967,1519.6734931419956,1481.5593845697513,1487.439941869641
2021_12_LA_GB,2021,12,2021-11-28,GB,LA,36,28,Home,1640.105933260997,1567.868245311761,1657.01914095039,1550.955037622368
2021_12_MIN_SF,2021,12,2021-11-28,SF,MIN,34,26,Home,1519.4376977226839,1523.9638475953439,1541.6504672472468,1501.751078070781
2021_12_NYJ_HOU,2021,12,2021-11-28,HOU,NYJ,14,21,Home,1363.8665968802593,1298.9129187428143,1339.935837985082,1322.8436776379917
2021_12_PHI_NYG,2021,12,2021-11-28,NYG,PHI,13,7,Home,1422.4374954002203,1480.8295507311839,1444.5496614110982,1458.717384720306
2021_12_PIT_CIN,2021,12,2021-11-28,CIN,PIT,41,10,Home,1497.344184585531,1521.9700600637718,1534.043123536778,1485.2711211125247
2021_12_TB_IND,2021,12,2021-11-28,IND,TB,31,38,Home,1591.2055279924673,1627.339775024258,1572.8672247748693,1645.678078241856
2021_12_TEN_NE,2021,12,2021-11-28,NE,TEN,36,13,Home,1590.6572766608788,1606.1662458898245,1623.6231122050651,1573.2004103456381
2021_12_SEA_WAS,2021,12,2021-11-29,WAS,SEA,17,15,Home,1448.246120531551,1487.728289444344,1460.2597451729866,1475.7146648029084
2021_13_DAL_NO,2021,13,2021-12-02,NO,DAL,17,27,Home,1553.034530086883,1526.0294188584448,1527.5088397859674,1551.5551091593604
2021_13_ARI_CHI,2021,13,2021-12-05,CHI,ARI,22,33,Home,1430.5661545798773,1602.2263966524395,1418.0600385890666,1614.7325126432502
2021_13_BAL_PIT,2021,13,2021-12-05,PIT,BAL,20,19,Home,1485.2711211125247,1592.8490057936826,1493.8626392893623,1584.257487616845
2021_13_DEN_KC,2021,13,2021-12-05,KC,DEN,22,9,Home,1644.3514023428095,1481.5593845697513,1658.1848888057496,1467.7258981068112
2021_13_IND_HOU,2021,13,2021-12-05,HOU,IND,0,31,Home,1339.935837985082,1572.8672247748693,1326.9382990844267,1585.8647636755245
2021_13_JAX_LA,2021,13,2021-12-05,LA,JAX,37,7,Home,1550.955037622368,1281.101599337339,1561.636073392294,1270.420563567413
2021_13_LAC_CIN,2021,13,2021-12-05,CIN,LAC,22,41,Home,1534.043123536778,1487.439941869641,1500.7956992828883,1520.6873661235306
2021_13_MIN_DET,2021,13,2021-12-05,DET,MIN,29,27,Home,1281.2089995091674,1501.751078070781,1296.7990978965533,1486.160979683395
2021_13_NYG_MIA,2021,13,2021-12-05,MIA,NYG,20,9,Home,1499.2937776562258,1444.5496614110982,1519.7505151659543,1424.0929239013697
2021_13_PHI_NYJ,2021,13,2021-12-05,NYJ,PHI,18,33,Home,1322.8436776379917,1458.717384720306,1306.4521437828037,1475.108918575494
2021_13_SF_SEA,2021,13,2021-12-05,SEA,SF,30,23,Home,1475.7146648029084,1541.6504672472468,1499.6901441591374,1517.6749878910177
2021_13_TB_ATL,2021,13,2021-12-05,ATL,TB,17,30,Home,1414.8503515357402,1645.678078241856,1404.8491198830845,1655.6793098945116
2021_13_WAS_LV,2021,13,2021-12-05,LV,WAS,15,17,Home,1457.6366557608062,1460.2597451729866,1446.7464594950325,1471.1499414387604
2021_13_NE_BUF,2021,13,2021-12-06,BUF,NE,10,14,Home,1643.1723071386175,1623.6231122050651,1626.3230210750937,1640.472398268589
2021_14_PIT_MIN,2021,14,2021-12-09,MIN,PIT,36,28,Home,1486.160979683395,1493.8626392893623,1508.5418579861391,1471.4817609866182
2021_14_ATL_CAR,2021,14,2021-12-12,CAR,ATL,21,29,Home,1416.7795210626941,1404.8491198830845,1394.1756574372425,1427.4529835085361
2021_14_BAL_CLE,2021,14,2021-12-12,CLE,BAL,24,22,Home,1499.820787407988,1584.257487616845,1512.92264443698,1571.1556305878532
2021_14_BUF_TB,2021,14,2021-12-12,TB,BUF,33,27,Home,1655.6793098945116,1626.3230210750937,1673.263492700486,1608.7388382691192
2021_14_CHI_GB,2021,14,2021-12-12,GB,CHI,45,30,Home,1657.01914095039,1418.0600385890666,1667.1090995052477,1407.9700800342089
2021_14_DAL_WAS,2021,14,2021-12-12,WAS,DAL,20,27,Home,1471.1499414387604,1551.5551091593604,1455.6502363600625,1567.0548142380583
2021_14_DET_DEN,2021,14,2021-12-12,DEN,DET,38,10,Home,1467.7258981068112,1296.7990978965533,1484.7303798074731,1279.7946161958914
2021_14_JAX_TEN,2021,14,2021-12-12,TEN,JAX,20,0,Home,1573.2004103456381,1270.420563567413,1581.172274432077,1262.448699480974
2021_14_LV_KC,2021,14,2021-12-12,KC,LV,48,9,Home,1658.1848888057496,1446.7464594950325,1673.5609201435561,1431.370428157226
2021_14_NO_NYJ,2021,14,2021-12-12,NYJ,NO,9,30,Home,1306.4521437828037,1527.5088397859674,1294.1591639553753,1539.8018196133958
2021_14_NYG_LAC,2021,14,2021-12-12,LAC,NYG,37,21,Home,1520.6873661235306,1424.0929239013697,1540.4708106739006,1404.3094793509997
2021_14_SEA_HOU,2021,14,2021-12-12,HOU,SEA,13,33,Home,1326.9382990844267,1499.6901441591374,1311.6928114054294,1514.9356318381347
2021_14_SF_CIN,2021,14,2021-12-12,CIN,SF,23,26,Home,1500.7956992828883,1517.6749878910177,1487.7061510264118,1530.7645361474943
2021_14_LA_ARI,2021,14,2021-12-13,ARI,LA,23,30,Home,1614.7325126432502,1561.636073392294,1591.3490790748665,1585.0195069606777
2021_15_KC_LAC,2021,15,2021-12-16,LAC,KC,28,34,Home,1540.4708106739006,1673.5609201435561,1528.8258611341134,1685.2058696833433
2021_15_NE_IND,2021,15,2021-12-18,IND,NE,27,17,Home,1585.8647636755245,1640.472398268589,1612.9105187980701,1613.4266431460433
2021_15_ARI_DET,2021,15,2021-12-19,DET,ARI,30,12,Home,1279.7946161958914,1591.3490790748665,1324.0199129348057,1547.1237823359522
2021_15_ATL_SF,2021,15,2021-12-19,SF,ATL,31,13,Home,1530.7645361474943,1427.4529835085361,1550.7635904474166,1407.4539292086138
2021_15_CAR_BUF,2021,15,2021-12-19,BUF,CAR,31,14,Home,1608.7388382691192,1394.1756574372425,1620.6047586304596,1382.3097370759021
2021_15_CIN_DEN,2021,15,2021-12-19,DEN,CIN,10,15,Home,1484.7303798074731,1487.7061510264118,1466.9902405351754,1505.4462902987095
2021_15_DAL_NYG,2021,15,2021-12-19,NYG,DAL,6,21,Home,1404.3094793509997,1567.0548142380583,1389.7729506390303,1581.5913429500276
2021_15_GB_BAL,2021,15,2021-12-19,BAL,GB,30,31,Home,1571.1556305878532,1667.1090995052477,1566.3028904084204,1671.9618396846806
2021_15_HOU_JAX,2021,15,2021-12-19,JAX,HOU,16,30,Home,1262.448699480974,1311.6928114054294,1239.690395210094,1334.4511156763094
2021_15_NO_TB,2021,15,2021-12-19,TB,NO,0,9,Home,1673.263492700486,1539.8018196133958,1643.602807849756,1569.462504464126
2021_15_NYJ_MIA,2021,15,2021-12-19,MIA,NYJ,31,24,Home,1519.7505151659543,1294.1591639553753,1527.8378460974752,1286.0718330238544
2021_15_TEN_PIT,2021,15,2021-12-19,PIT,TEN,19,13,Home,1471.4817609866182,1581.172274432077,1495.6815060743193,1556.972529344376
2021_15_LV_CLE,2021,15,2021-12-20,CLE,LV,14,16,Home,1512.92264443698,1431.370428157226,1499.8873380803466,1444.4057345138592
2021_15_MIN_CHI,2021,15,2021-12-20,CHI,MIN,9,17,Home,1407.9700800342089,1508.5418579861391,1392.8762332534,1523.635704766948
2021_15_SEA_LA,2021,15,2021-12-21,LA,SEA,20,10,Home,1585.0195069606777,1514.9356318381347,1603.633078102186,1496.3220606966265
2021_15_WAS_PHI,2021,15,2021-12-21,PHI,WAS,27,17,Home,1475.108918575494,1455.6502363600625,1497.5478254829904,1433.2113294525661
2021_16_SF_TEN,2021,16,2021-12-23,TEN,SF,20,17,Home,1556.972529344376,1550.7635904474166,1570.5494405808465,1537.186679210946
2021_16_CLE_GB,2021,16,2021-12-25,GB,CLE,24,22,Home,1671.9618396846806,1499.8873380803466,1677.480402992554,1494.3687747724732
2021_16_IND_ARI,2021,16,2021-12-25,ARI,IND,16,22,Home,1547.1237823359522,1612.9105187980701,1531.765110222186,1628.2691909118364
2021_16_BAL_CIN,2021,16,2021-12-26,CIN,BAL,41,21,Home,1505.4462902987095,1566.3028904084204,1540.208800671446,1531.540380035684
2021_16_BUF_NE,2021,16,2021-12-26,NE,BUF,21,33,Home,1613.4266431460433,1620.6047586304596,1588.3886931475558,1645.642708628947
2021_16_CHI_SEA,2021,16,2021-12-26,SEA,CHI,24,25,Home,1496.3220606966265,1392.8762332534,1487.787026760596,1401.4112671894304
2021_16_DEN_LV,2021,16,2021-12-26,LV,DEN,17,13,Home,1444.4057345138592,1466.9902405351754,1461.3706757545274,1450.0252992945072
2021_16_DET_ATL,2021,16,2021-12-26,ATL,DET,20,16,Home,1407.4539292086138,1324.0199129348057,1419.3064829510113,1312.1673591924082
2021_16_JAX_NYJ,2021,16,2021-12-26,NYJ,JAX,26,21,Home,1286.0718330238544,1239.690395210094,1301.2907476236708,1224.4714806102777
2021_16_LAC_HOU,2021,16,2021-12-26,HOU,LAC,41,29,Home,1334.4511156763094,1528.8258611341134,1369.9805092141562,1493.2964675962667
2021_16_LA_MIN,2021,16,2021-12-26,MIN,LA,23,30,Home,1523.635704766948,1603.633078102186,1508.1108885020667,1619.1578943670672
2021_16_NYG_PHI,2021,16,2021-12-26,PHI,NYG,34,10,Home,1497.5478254829904,1389.7729506390303,1519.008664302448,1368.3121118195727
2021_16_PIT_KC,2021,16,2021-12-26,KC,PIT,36,10,Home,1685.2058696833433,1495.6815060743193,1700.4649135034865,1480.422462254176
2021_16_TB_CAR,2021,16,2021-12-26,CAR,TB,6,32,Home,1382.3097370759021,1643.602807849756,1371.5976062494644,1654.3149386761934
2021_16_WAS_DAL,2021,16,2021-12-26,DAL,WAS,56,14,Home,1581.5913429500276,1433.2113294525661,1602.631481105262,1412.1711912973317
2021_16_MIA_NO,2021,16,2021-12-27,NO,MIA,3,20,Home,1569.462504464126,1527.8378460974752,1537.7131459854525,1559.5872045761487
2021_17_ARI_DAL,2021,17,2022-01-02,DAL,ARI,22,25,Home,1602.631481105262,1531.765110222186,1586.4991416111793,1547.8974497162687
2021_17_ATL_BUF,2021,17,2022-01-02,BUF,ATL,29,15,Home,1645.642708628947,1419.3064829510113,1656.1361576342506,1408.8130339457077
2021_17_CAR_NO,2021,17,2022-01-02,NO,CAR,18,10,Home,1537.7131459854525,1371.5976062494644,1549.0570042352203,1360.2537479996965
2021_17_DEN_LAC,2021,17,2022-01-02,LAC,DEN,34,13,Home,1493.2964675962667,1450.0252992945072,1519.8545887654411,1423.4671781253328
2021_17_DET_SEA,2021,17,2022-01-02,SEA,DET,51,29,Home,1487.787026760596,1312.1673591924082,1503.2808429986828,1296.6735429543214
2021_17_HOU_SF,2021,17,2022-01-02,SF,HOU,23,7,Home,1537.186679210946,1369.9805092141562,1551.741074949575,1355.4261134755272
2021_17_JAX_NE,2021,17,2022-01-02,NE,JAX,50,10,Home,1588.3886931475558,1224.4714806102777,1595.3731827513714,1217.4869910064622
2021_17_KC_CIN,2021,17,2022-01-02,CIN,KC,34,31,Home,1540.208800671446,1700.4649135034865,1558.7010934790028,1681.9726206959297
2021_17_LA_BAL,2021,17,2022-01-02,BAL,LA,19,20,Home,1531.540380035684,1619.1578943670672,1526.520689189207,1624.1775852135443
2021_17_LV_IND,2021,17,2022-01-02,IND,LV,20,23,Home,1628.2691909118364,1461.3706757545274,1609.6298941434338,1480.00997252293
2021_17_MIA_TEN,2021,17,2022-01-02,TEN,MIA,34,3,Home,1570.5494405808465,1559.5872045761487,1603.9472427640667,1526.1894023929285
2021_17_MIN_GB,2021,17,2022-01-02,GB,MIN,37,10,Home,1677.480402992554,1508.1108885020667,1694.4288335062736,1491.1624579883471
2021_17_NYG_CHI,2021,17,2022-01-02,CHI,NYG,29,3,Home,1401.4112671894304,1368.3121118195727,1430.7971420044141,1338.926237004589
2021_17_PHI_WAS,2021,17,2022-01-02,WAS,PHI,16,20,Home,1412.1711912973317,1519.008664302448,1401.3987110575504,1529.7811445422294
2021_17_TB_NYJ,2021,17,2022-01-02,NYJ,TB,24,28,Home,1301.2907476236708,1654.3149386761934,1298.0768695036531,1657.528816796211
2021_17_CLE_PIT,2021,17,2022-01-03,PIT,CLE,26,14,Home,1480.422462254176,1494.3687747724732,1506.9329361200923,1467.858300906557
2021_18_DAL_PHI,2021,18,2022-01-08,PHI,DAL,26,51,Home,1529.7811445422294,1586.4991416111793,1503.1585460457839,1613.1217401076249
2021_18_KC_DEN,2021,18,2022-01-08,DEN,KC,24,28,Home,1423.4671781253328,1681.9726206959297,1418.161141883958,1687.2786569373045
