game_id,season,week,team,passing_tds,rushing_tds,td_special,def_tds,fumble_recovery_tds,passing_2pt_conversions,rushing_2pt_conversions,pat_att,pat_made,fg_att,fg_made,safeties_def,td_off,td_def,td_total,two_pt_att,two_pt_made,two_pt_def,points8,points7,points6,points3,points2,points_total
2019_19_MIN_SF,2019,19,SF,1,2,0,0,0,0,0,3,3,2,2,0,3,0,3,0,0,0,0,3,0,2,0,27
2019_19_MIN_SF,2019,19,MIN,1,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,1,0,10
2019_19_TEN_BAL,2019,19,BAL,1,0,0,0,0,0,0,0,0,2,2,0,1,0,1,1,0,0,0,0,1,2,0,12
2019_19_TEN_BAL,2019,19,TEN,3,1,0,0,0,0,0,4,4,0,0,0,4,0,4,0,0,0,0,4,0,0,0,28
2019_19_HOU_KC,2019,19,KC,5,2,0,0,0,0,0,7,6,1,1,0,7,0,7,0,0,0,0,6,1,1,0,51
2019_19_HOU_KC,2019,19,HOU,2,1,1,0,0,0,0,4,4,2,1,0,3,0,4,0,0,0,0,4,0,1,0,31
2019_19_SEA_GB,2019,19,GB,2,2,0,0,0,0,0,4,4,0,0,0,4,0,4,0,0,0,0,4,0,0,0,28
2019_19_SEA_GB,2019,19,SEA,1,2,0,0,0,0,0,2,2,2,1,0,3,0,3,1,0,0,0,2,1,1,0,23
2019_20_TEN_KC,2019,20,KC,3,2,0,0,0,0,0,5,5,0,0,0,5,0,5,0,0,0,0,5,0,0,0,35
2019_20_TEN_KC,2019,20,TEN,2,1,0,0,0,0,0,3,3,1,1,0,3,0,3,0,0,0,0,3,0,1,0,24
2019_20_GB_SF,2019,20,SF,0,4,0,0,0,0,0,4,4,3,3,0,4,0,4,0,0,0,0,4,0,3,0,37
2019_20_GB_SF,2019,20,GB,2,1,0,0,0,0,0,2,2,0,0,0,3,0,3,1,0,0,0,2,1,0,0,20
2019_21_SF_KC,2019,21,KC,2,2,0,0,0,0,0,4,4,1,1,0,4,0,4,0,0,0,0,4,0,1,0,31
2019_21_SF_KC,2019,21,SF,1,1,0,0,0,0,0,2,2,2,2,0,2,0,2,0,0,0,0,2,0,2,0,20
2020_01_HOU_KC,2020,1,KC,3,1,0,0,0,0,0,4,4,2,2,0,4,0,4,0,0,0,0,4,0,2,0,34
2020_01_HOU_KC,2020,1,HOU,1,2,0,0,0,0,0,2,2,1,0,0,3,0,3,1,0,0,0,2,1,0,0,20
2020_01_SEA_ATL,2020,1,ATL,2,1,0,0,0,0,0,2,1,2,2,0,3,0,3,1,0,0,0,1,2,2,0,25
2020_01_SEA_ATL,2020,1,SEA,4,1,0,0,0,0,0,5,5,1,1,0,5,0,5,0,0,0,0,5,0,1,0,38
2020_01_CLE_BAL,2020,1,BAL,3,2,0,0,0,0,0,5,5,1,1,0,5,0,5,0,0,0,0,5,0,1,0,38
2020_01_CLE_BAL,2020,1,CLE,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,6
2020_01_NYJ_BUF,2020,1,BUF,2,1,0,0,0,0,0,3,3,4,2,0,3,0,3,0,0,0,0,3,0,2,0,27
2020_01_NYJ_BUF,2020,1,NYJ,1,1,0,0,0,0,0,2,2,1,1,0,2,0,2,0,0,0,0,2,0,1,0,17
2020_01_LV_CAR,2020,1,CAR,1,2,0,0,0,1,0,2,1,3,3,0,3,0,3,1,1,0,1,1,1,3,0,30
2020_01_LV_CAR,2020,1,LV,1,3,0,0,0,0,0,4,4,2,2,0,4,0,4,0,0,0,0,4,0,2,0,34
2020_01_CHI_DET,2020,1,DET,1,1,0,0,0,0,0,2,2,4,3,0,2,0,2,0,0,0,0,2,0,3,0,23
2020_01_CHI_DET,2020,1,CHI,3,0,0,0,0,0,0,3,3,2,2,0,3,0,3,0,0,0,0,3,0,2,0,27
2020_01_IND_JAX,2020,1,JAX,3,0,0,0,0,0,0,3,3,2,2,0,3,0,3,0,0,0,0,3,0,2,0,27
2020_01_IND_JAX,2020,1,IND,1,1,0,0,0,0,0,2,2,3,2,0,2,0,2,0,0,0,0,2,0,2,0,20
2020_01_GB_MIN,2020,1,MIN,2,2,0,0,0,1,2,1,1,1,1,0,4,0,4,3,3,0,3,1,0,1,0,34
2020_01_GB_MIN,2020,1,GB,4,1,0,0,0,0,0,5,5,2,2,1,5,0,5,0,0,0,0,5,0,2,1,43
2020_01_MIA_NE,2020,1,NE,0,3,0,0,0,0,0,3,3,1,0,0,3,0,3,0,0,0,0,3,0,0,0,21
2020_01_MIA_NE,2020,1,MIA,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,1,1,0,1,0,0,1,0,11
2020_01_PHI_WAS,2020,1,WAS,1,2,0,0,0,0,0,3,3,3,2,0,3,0,3,0,0,0,0,3,0,2,0,27
2020_01_PHI_WAS,2020,1,PHI,2,0,0,0,0,0,0,2,2,2,1,0,2,0,2,0,0,0,0,2,0,1,0,17
2020_01_LAC_CIN,2020,1,CIN,0,1,0,0,0,0,0,1,1,3,2,0,1,0,1,0,0,0,0,1,0,2,0,13
2020_01_LAC_CIN,2020,1,LAC,0,1,0,0,0,0,0,1,1,4,3,0,1,0,1,0,0,0,0,1,0,3,0,16
2020_01_TB_NO,2020,1,NO,2,1,0,1,0,0,0,4,4,2,2,0,3,1,4,0,0,0,0,4,0,2,0,34
2020_01_TB_NO,2020,1,TB,2,1,0,0,0,0,0,2,2,2,1,0,3,0,3,1,0,0,0,2,1,1,0,23
2020_01_ARI_SF,2020,1,SF,2,0,0,0,0,0,0,2,2,2,2,0,2,0,2,0,0,0,0,2,0,2,0,20
2020_01_ARI_SF,2020,1,ARI,1,2,0,0,0,0,0,3,3,3,1,0,3,0,3,0,0,0,0,3,0,1,0,24
2020_01_DAL_LA,2020,1,LA,0,2,0,0,0,0,0,2,2,3,2,0,2,0,2,0,0,0,0,2,0,2,0,20
2020_01_DAL_LA,2020,1,DAL,1,1,0,0,0,0,0,2,2,2,1,0,2,0,2,0,0,0,0,2,0,1,0,17
2020_01_PIT_NYG,2020,1,NYG,2,0,0,0,0,0,0,1,1,1,1,0,2,0,2,1,0,0,0,1,1,1,0,16
2020_01_PIT_NYG,2020,1,PIT,3,0,0,0,0,0,0,3,2,2,2,0,3,0,3,0,0,0,0,2,1,2,0,26
2020_01_TEN_DEN,2020,1,DEN,1,1,0,0,0,0,0,2,2,0,0,0,2,0,2,0,0,0,0,2,0,0,0,14
2020_01_TEN_DEN,2020,1,TEN,2,0,0,0,0,0,0,2,1,4,1,0,2,0,2,0,0,0,0,1,1,1,0,16
2020_02_CIN_CLE,2020,2,CLE,2,3,0,0,0,0,0,5,5,0,0,0,5,0,5,0,0,0,0,5,0,0,0,35
2020_02_CIN_CLE,2020,2,CIN,3,0,0,0,0,0,0,3,3,3,3,0,3,0,3,0,0,0,0,3,0,3,0,30
2020_02_NYG_CHI,2020,2,CHI,2,0,0,0,0,0,0,2,2,2,1,0,2,0,2,0,0,0,0,2,0,1,0,17
2020_02_NYG_CHI,2020,2,NYG,0,1,0,0,0,0,0,1,1,3,2,0,1,0,1,0,0,0,0,1,0,2,0,13
2020_02_ATL_DAL,2020,2,DAL,1,4,0,0,0,0,0,4,4,2,2,0,5,0,5,1,0,0,0,4,1,2,0,40
2020_02_ATL_DAL,2020,2,ATL,4,0,0,0,0,0,0,3,3,4,4,0,4,0,4,1,0,0,0,3,1,4,0,39
2020_02_DET_GB,2020,2,GB,2,2,0,1,0,0,1,4,4,2,2,0,4,1,5,1,1,0,1,4,0,2,0,42
2020_02_DET_GB,2020,2,DET,2,1,0,0,0,0,0,3,3,1,0,0,3,0,3,0,0,0,0,3,0,0,0,21
2020_02_MIN_IND,2020,2,IND,1,1,0,0,0,0,0,2,2,4,4,1,2,0,2,0,0,0,0,2,0,4,1,28
2020_02_MIN_IND,2020,2,MIN,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,1,1,0,1,0,0,1,0,11
2020_02_BUF_MIA,2020,2,MIA,2,1,0,0,0,1,0,2,2,2,2,0,3,0,3,1,1,0,1,2,0,2,0,28
2020_02_BUF_MIA,2020,2,BUF,4,0,0,0,0,0,0,4,4,1,1,0,4,0,4,0,0,0,0,4,0,1,0,31
2020_02_SF_NYJ,2020,2,NYJ,1,0,0,0,0,0,0,1,1,2,2,0,1,0,1,0,0,0,0,1,0,2,0,13
2020_02_SF_NYJ,2020,2,SF,2,2,0,0,0,0,0,4,4,1,1,0,4,0,4,0,0,0,0,4,0,1,0,31
2020_02_LA_PHI,2020,2,PHI,0,2,0,0,0,0,0,1,1,2,2,0,2,0,2,1,0,0,0,1,1,2,0,19
2020_02_LA_PHI,2020,2,LA,3,2,0,0,0,0,0,5,4,1,1,0,5,0,5,0,0,0,0,4,1,1,0,37
2020_02_DEN_PIT,2020,2,PIT,2,1,0,0,0,0,0,3,3,1,1,1,3,0,3,0,0,0,0,3,0,1,1,26
2020_02_DEN_PIT,2020,2,DEN,2,0,0,0,0,1,0,1,1,3,2,0,2,0,2,1,1,0,1,1,0,2,0,21
2020_02_CAR_TB,2020,2,TB,1,3,0,0,0,0,0,4,4,1,1,0,4,0,4,0,0,0,0,4,0,1,0,31
2020_02_CAR_TB,2020,2,CAR,0,2,0,0,0,0,0,2,2,1,1,0,2,0,2,0,0,0,0,2,0,1,0,17
2020_02_JAX_TEN,2020,2,TEN,4,0,0,0,0,0,0,4,3,2,2,0,4,0,4,0,0,0,0,3,1,2,0,33
2020_02_JAX_TEN,2020,2,JAX,3,1,0,0,0,0,0,4,3,1,1,0,4,0,4,0,0,0,0,3,1,1,0,30
2020_02_WAS_ARI,2020,2,ARI,1,2,0,0,0,0,0,3,3,3,3,0,3,0,3,0,0,0,0,3,0,3,0,30
2020_02_WAS_ARI,2020,2,WAS,1,1,0,0,0,0,0,0,0,1,1,0,2,0,2,2,0,0,0,0,2,1,0,15
2020_02_BAL_HOU,2020,2,HOU,1,0,0,0,0,0,0,1,1,3,3,0,1,0,1,0,0,0,0,1,0,3,0,16
2020_02_BAL_HOU,2020,2,BAL,1,1,0,0,1,0,0,3,3,4,4,0,2,1,3,0,0,0,0,3,0,4,0,33
2020_02_KC_LAC,2020,2,LAC,1,1,0,0,0,0,0,2,2,2,2,0,2,0,2,0,0,0,0,2,0,2,0,20
2020_02_KC_LAC,2020,2,KC,2,0,0,0,0,1,0,1,0,3,3,0,2,0,2,1,1,0,1,0,1,3,0,23
2020_02_NE_SEA,2020,2,SEA,5,0,0,0,0,0,0,5,5,0,0,0,5,0,5,0,0,0,0,5,0,0,0,35
2020_02_NE_SEA,2020,2,NE,1,2,0,1,0,0,0,3,3,2,1,0,3,1,4,1,0,0,0,3,1,1,0,30
2020_02_NO_LV,2020,2,LV,3,1,0,0,0,0,0,4,4,2,2,0,4,0,4,0,0,0,0,4,0,2,0,34
2020_02_NO_LV,2020,2,NO,1,2,0,0,0,0,0,3,3,1,1,0,3,0,3,0,0,0,0,3,0,1,0,24
2020_03_MIA_JAX,2020,3,JAX,0,2,0,0,0,0,0,2,1,0,0,0,2,0,2,0,0,0,0,1,1,0,0,13
2020_03_MIA_JAX,2020,3,MIA,2,2,0,0,0,0,0,4,4,1,1,0,4,0,4,0,0,0,0,4,0,1,0,31
2020_03_CHI_ATL,2020,3,ATL,1,2,0,0,0,0,0,3,2,3,2,0,3,0,3,0,0,0,0,2,1,2,0,26
2020_03_CHI_ATL,2020,3,CHI,4,0,0,0,0,0,0,3,3,2,1,0,4,0,4,1,0,0,0,3,1,1,0,30
2020_03_LA_BUF,2020,3,BUF,4,1,0,0,0,0,0,5,5,0,0,0,5,0,5,0,0,0,0,5,0,0,0,35
2020_03_LA_BUF,2020,3,LA,2,2,0,0,0,1,0,3,3,2,1,0,4,0,4,1,1,0,1,3,0,1,0,32
2020_03_WAS_CLE,2020,3,CLE,2,2,0,0,0,0,0,4,4,2,2,0,4,0,4,0,0,0,0,4,0,2,0,34
2020_03_WAS_CLE,2020,3,WAS,2,1,0,0,0,0,0,3,2,0,0,0,3,0,3,0,0,0,0,2,1,0,0,20
2020_03_TEN_MIN,2020,3,MIN,3,1,0,0,0,0,0,3,3,2,1,0,4,0,4,1,0,0,0,3,1,1,0,30
2020_03_TEN_MIN,2020,3,TEN,0,2,0,0,0,0,0,1,1,6,6,0,2,0,2,1,0,0,0,1,1,6,0,31
2020_03_LV_NE,2020,3,NE,1,2,0,0,1,0,0,4,3,3,3,0,3,1,4,0,0,0,0,3,1,3,0,36
2020_03_LV_NE,2020,3,LV,2,0,0,0,0,0,0,2,2,3,2,0,2,0,2,0,0,0,0,2,0,2,0,20
2020_03_SF_NYG,2020,3,NYG,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,0,9
2020_03_SF_NYG,2020,3,SF,1,3,0,0,0,0,0,3,3,4,3,0,4,0,4,1,0,0,0,3,1,3,0,36
2020_03_CIN_PHI,2020,3,PHI,1,1,0,0,0,0,0,2,2,3,3,0,2,0,2,0,0,0,0,2,0,3,0,23
2020_03_CIN_PHI,2020,3,CIN,2,0,0,0,0,0,0,2,2,3,3,0,2,0,2,0,0,0,0,2,0,3,0,23
2020_03_HOU_PIT,2020,3,PIT,2,1,0,0,0,1,0,2,2,2,2,0,3,0,3,1,1,0,1,2,0,2,0,28
2020_03_HOU_PIT,2020,3,HOU,2,1,0,0,0,0,0,3,3,0,0,0,3,0,3,0,0,0,0,3,0,0,0,21
2020_03_NYJ_IND,2020,3,IND,1,1,0,2,0,0,0,4,4,3,2,1,2,2,4,0,0,0,0,4,0,2,1,36
2020_03_NYJ_IND,2020,3,NYJ,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,7
2020_03_CAR_LAC,2020,3,LAC,1,1,0,0,0,0,0,1,1,1,1,0,2,0,2,1,0,0,0,1,1,1,0,16
2020_03_CAR_LAC,2020,3,CAR,1,0,0,0,0,0,0,1,0,5,5,0,1,0,1,0,0,0,0,0,1,5,0,21
2020_03_DET_ARI,2020,3,ARI,2,1,0,0,0,0,0,3,2,1,1,0,3,0,3,0,0,0,0,2,1,1,0,23
2020_03_DET_ARI,2020,3,DET,2,0,0,0,0,0,0,2,2,4,4,0,2,0,2,0,0,0,0,2,0,4,0,26
2020_03_TB_DEN,2020,3,DEN,1,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,1,0,10
2020_03_TB_DEN,2020,3,TB,3,0,0,0,0,0,0,3,2,2,2,1,3,0,3,0,0,0,0,2,1,2,1,28
2020_03_DAL_SEA,2020,3,SEA,5,0,0,0,0,1,0,4,4,0,0,1,5,0,5,1,1,0,1,4,0,0,1,38
2020_03_DAL_SEA,2020,3,DAL,3,1,0,0,0,0,0,3,1,2,2,0,4,0,4,1,0,0,0,1,3,2,0,31
2020_03_GB_NO,2020,3,NO,3,0,0,0,0,0,0,3,3,3,3,0,3,0,3,0,0,0,0,3,0,3,0,30
2020_03_GB_NO,2020,3,GB,3,1,0,0,0,0,0,4,4,3,3,0,4,0,4,0,0,0,0,4,0,3,0,37
2020_03_KC_BAL,2020,3,BAL,1,0,1,0,0,0,0,2,2,2,2,0,1,0,2,0,0,0,0,2,0,2,0,20
2020_03_KC_BAL,2020,3,KC,4,1,0,0,0,0,0,5,4,1,0,0,5,0,5,0,0,0,0,4,1,0,0,34
2020_04_DEN_NYJ,2020,4,NYJ,0,1,0,1,0,0,0,1,1,5,5,0,1,1,2,1,0,0,0,1,1,5,0,28
2020_04_DEN_NYJ,2020,4,DEN,2,2,0,0,0,0,0,4,4,3,3,0,4,0,4,0,0,0,0,4,0,3,0,37
2020_04_ARI_CAR,2020,4,CAR,2,2,0,0,0,0,0,4,4,2,1,0,4,0,4,0,0,0,0,4,0,1,0,31
2020_04_ARI_CAR,2020,4,ARI,3,0,0,0,0,0,0,3,3,0,0,0,3,0,3,0,0,0,0,3,0,0,0,21
2020_04_JAX_CIN,2020,4,CIN,1,2,0,0,0,0,0,3,3,4,4,0,3,0,3,0,0,0,0,3,0,4,0,33
2020_04_JAX_CIN,2020,4,JAX,2,0,0,0,0,0,0,1,1,5,4,0,2,0,2,1,0,0,0,1,1,4,0,25
2020_04_CLE_DAL,2020,4,DAL,4,1,0,0,0,1,2,2,2,0,0,0,5,0,5,3,3,0,3,2,0,0,0,38
2020_04_CLE_DAL,2020,4,CLE,3,3,0,0,0,0,1,5,5,2,2,0,6,0,6,1,1,0,1,5,0,2,0,49
2020_04_NO_DET,2020,4,DET,3,1,0,0,0,1,0,3,3,0,0,0,4,0,4,1,1,0,1,3,0,0,0,29
2020_04_NO_DET,2020,4,NO,2,3,0,0,0,0,0,5,5,0,0,0,5,0,5,0,0,0,0,5,0,0,0,35
2020_04_MIN_HOU,2020,4,HOU,2,0,0,0,0,0,0,2,2,3,3,0,2,0,2,0,0,0,0,2,0,3,0,23
2020_04_MIN_HOU,2020,4,MIN,1,3,0,0,0,0,0,4,4,2,1,0,4,0,4,0,0,0,0,4,0,1,0,31
2020_04_SEA_MIA,2020,4,MIA,0,1,0,0,0,1,0,0,0,5,5,0,1,0,1,1,1,0,1,0,0,5,0,23
2020_04_SEA_MIA,2020,4,SEA,2,2,0,0,0,0,0,4,4,1,1,0,4,0,4,0,0,0,0,4,0,1,0,31
2020_04_LAC_TB,2020,4,TB,5,0,0,0,0,0,0,5,5,2,1,0,5,0,5,0,0,0,0,5,0,1,0,38
2020_04_LAC_TB,2020,4,LAC,3,0,0,1,0,0,0,4,4,2,1,0,3,1,4,0,0,0,0,4,0,1,0,31
2020_04_BAL_WAS,2020,4,WAS,0,2,0,0,0,0,0,2,2,2,1,0,2,0,2,0,0,0,0,2,0,1,0,17
2020_04_BAL_WAS,2020,4,BAL,2,2,0,0,0,0,0,4,4,1,1,0,4,0,4,0,0,0,0,4,0,1,0,31
2020_04_NYG_LA,2020,4,LA,1,1,0,0,0,0,0,2,2,1,1,0,2,0,2,0,0,0,0,2,0,1,0,17
2020_04_NYG_LA,2020,4,NYG,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,0,9
2020_04_IND_CHI,2020,4,CHI,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,1,0,1,0,0,1,0,11
2020_04_IND_CHI,2020,4,IND,1,0,0,0,0,0,0,1,1,4,4,0,1,0,1,0,0,0,0,1,0,4,0,19
2020_04_BUF_LV,2020,4,LV,2,0,0,0,0,0,0,2,2,3,3,0,2,0,2,0,0,0,0,2,0,3,0,23
2020_04_BUF_LV,2020,4,BUF,2,2,0,0,0,0,0,4,3,1,1,0,4,0,4,0,0,0,0,3,1,1,0,30
2020_04_PHI_SF,2020,4,SF,1,2,0,0,0,0,0,2,2,0,0,0,3,0,3,1,0,0,0,2,1,0,0,20
2020_04_PHI_SF,2020,4,PHI,1,1,0,1,0,1,0,2,2,1,1,0,2,1,3,1,1,0,1,2,0,1,0,25
2020_04_NE_KC,2020,4,KC,2,0,0,1,0,0,0,3,2,2,2,0,2,1,3,0,0,0,0,2,1,2,0,26
2020_04_NE_KC,2020,4,NE,1,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,1,0,10
2020_04_ATL_GB,2020,4,GB,4,0,0,0,0,0,0,4,3,1,1,0,4,0,4,0,0,0,0,3,1,1,0,30
2020_04_ATL_GB,2020,4,ATL,0,2,0,0,0,0,0,2,1,1,1,0,2,0,2,0,0,0,0,1,1,1,0,16
2020_05_TB_CHI,2020,5,CHI,1,1,0,0,0,0,0,2,2,2,2,0,2,0,2,0,0,0,0,2,0,2,0,20
2020_05_TB_CHI,2020,5,TB,1,0,0,0,0,0,0,1,1,4,4,0,1,0,1,0,0,0,0,1,0,4,0,19
2020_05_CAR_ATL,2020,5,ATL,0,1,0,0,0,0,0,1,1,3,3,0,1,0,1,0,0,0,0,1,0,3,0,16
2020_05_CAR_ATL,2020,5,CAR,2,0,0,0,0,0,0,2,2,3,3,0,2,0,2,0,0,0,0,2,0,3,0,23
2020_05_CIN_BAL,2020,5,BAL,2,0,0,0,1,0,0,3,3,3,2,0,2,1,3,0,0,0,0,3,0,2,0,27
2020_05_CIN_BAL,2020,5,CIN,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,3
2020_05_JAX_HOU,2020,5,HOU,3,0,0,0,0,0,0,3,3,3,3,0,3,0,3,0,0,0,0,3,0,3,0,30
2020_05_JAX_HOU,2020,5,JAX,2,0,0,0,0,0,0,2,2,2,0,0,2,0,2,0,0,0,0,2,0,0,0,14
2020_05_LV_KC,2020,5,KC,2,2,0,0,0,1,0,3,3,1,1,0,4,0,4,1,1,0,1,3,0,1,0,32
2020_05_LV_KC,2020,5,LV,3,2,0,0,0,0,0,5,4,2,2,0,5,0,5,0,0,0,0,4,1,2,0,40
2020_05_ARI_NYJ,2020,5,NYJ,1,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,1,0,10
2020_05_ARI_NYJ,2020,5,ARI,1,3,0,0,0,0,0,3,3,1,1,0,4,0,4,1,0,0,0,3,1,1,0,30
2020_05_PHI_PIT,2020,5,PIT,3,2,0,0,0,0,0,5,5,1,1,0,5,0,5,0,0,0,0,5,0,1,0,38
2020_05_PHI_PIT,2020,5,PHI,2,2,0,0,0,1,0,3,3,1,0,0,4,0,4,1,1,0,1,3,0,0,0,29
2020_05_LA_WAS,2020,5,WAS,0,1,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,1,0,10
2020_05_LA_WAS,2020,5,LA,2,2,0,0,0,0,0,4,3,1,1,0,4,0,4,0,0,0,0,3,1,1,0,30
2020_05_MIA_SF,2020,5,SF,1,1,0,0,0,0,0,2,2,1,1,0,2,0,2,0,0,0,0,2,0,1,0,17
2020_05_MIA_SF,2020,5,MIA,3,1,0,0,0,0,0,4,4,5,5,0,4,0,4,0,0,0,0,4,0,5,0,43
2020_05_IND_CLE,2020,5,CLE,2,0,0,1,0,0,0,3,3,3,3,1,2,1,3,0,0,0,0,3,0,3,1,32
2020_05_IND_CLE,2020,5,IND,0,1,1,0,0,0,0,2,2,3,3,0,1,0,2,0,0,0,0,2,0,3,0,23
2020_05_NYG_DAL,2020,5,DAL,1,2,0,0,1,0,0,4,4,3,3,0,3,1,4,0,0,0,0,4,0,3,0,37
2020_05_NYG_DAL,2020,5,NYG,0,2,0,1,0,1,0,2,2,4,4,0,2,1,3,1,1,0,1,2,0,4,0,34
2020_05_MIN_SEA,2020,5,SEA,3,1,0,0,0,0,0,3,3,0,0,0,4,0,4,1,0,0,0,3,1,0,0,27
2020_05_MIN_SEA,2020,5,MIN,2,1,0,0,0,0,0,2,2,2,2,0,3,0,3,1,0,0,0,2,1,2,0,26
2020_05_LAC_NO,2020,5,NO,1,2,0,0,0,0,0,3,3,3,3,0,3,0,3,0,0,0,0,3,0,3,0,30
2020_05_LAC_NO,2020,5,LAC,4,0,0,0,0,0,0,4,3,1,0,0,4,0,4,0,0,0,0,3,1,0,0,27
2020_05_BUF_TEN,2020,5,TEN,3,3,0,0,0,0,0,6,6,0,0,0,6,0,6,0,0,0,0,6,0,0,0,42
2020_05_BUF_TEN,2020,5,BUF,2,0,0,0,0,0,0,1,1,1,1,0,2,0,2,1,0,0,0,1,1,1,0,16
2020_06_CHI_CAR,2020,6,CAR,0,1,0,0,0,0,0,1,1,4,3,0,1,0,1,0,0,0,0,1,0,3,0,16
2020_06_CHI_CAR,2020,6,CHI,1,1,0,0,0,0,0,2,2,3,3,0,2,0,2,0,0,0,0,2,0,3,0,23
2020_06_CIN_IND,2020,6,IND,3,1,0,0,0,0,0,4,4,1,1,0,4,0,4,0,0,0,0,4,0,1,0,31
2020_06_CIN_IND,2020,6,CIN,0,3,0,0,0,0,0,3,3,3,2,0,3,0,3,0,0,0,0,3,0,2,0,27
2020_06_DET_JAX,2020,6,JAX,1,1,0,0,0,0,0,1,1,2,1,0,2,0,2,1,0,0,0,1,1,1,0,16
2020_06_DET_JAX,2020,6,DET,1,3,0,0,0,0,0,4,4,3,2,0,4,0,4,0,0,0,0,4,0,2,0,34
2020_06_ATL_MIN,2020,6,MIN,3,0,0,0,0,2,0,1,1,0,0,0,3,0,3,2,2,0,2,1,0,0,0,23
2020_06_ATL_MIN,2020,6,ATL,4,0,0,0,0,0,0,4,4,4,4,0,4,0,4,0,0,0,0,4,0,4,0,40
2020_06_DEN_NE,2020,6,NE,0,1,0,0,0,0,0,0,0,2,2,0,1,0,1,1,0,0,0,0,1,2,0,12
2020_06_DEN_NE,2020,6,DEN,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,6,0,18
2020_06_WAS_NYG,2020,6,NYG,1,0,0,0,1,0,0,2,2,2,2,0,1,1,2,0,0,0,0,2,0,2,0,20
2020_06_WAS_NYG,2020,6,WAS,2,0,0,0,0,0,0,1,1,3,2,0,2,0,2,1,0,0,0,1,1,2,0,19
2020_06_BAL_PHI,2020,6,PHI,2,1,0,0,1,2,0,0,0,1,0,0,3,1,4,4,2,0,2,0,2,0,0,28
2020_06_BAL_PHI,2020,6,BAL,1,2,0,0,0,0,0,3,3,3,3,0,3,0,3,0,0,0,0,3,0,3,0,30
2020_06_CLE_PIT,2020,6,PIT,1,3,0,1,0,0,0,5,5,1,1,0,4,1,5,0,0,0,0,5,0,1,0,38
2020_06_CLE_PIT,2020,6,CLE,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,7
2020_06_HOU_TEN,2020,6,TEN,4,2,0,0,0,1,0,4,4,2,0,0,6,0,6,1,1,0,1,4,1,0,0,42
2020_06_HOU_TEN,2020,6,HOU,4,1,0,0,0,0,0,4,3,1,1,0,5,0,5,1,0,0,0,3,2,1,0,36
2020_06_NYJ_MIA,2020,6,MIA,3,0,0,0,0,0,0,3,3,1,1,0,3,0,3,0,0,0,0,3,0,1,0,24
2020_06_NYJ_MIA,2020,6,NYJ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020_06_GB_TB,2020,6,TB,2,2,0,1,0,0,0,5,5,1,1,0,4,1,5,0,0,0,0,5,0,1,0,38
2020_06_GB_TB,2020,6,GB,0,1,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,1,0,10
2020_06_LA_SF,2020,6,SF,3,0,0,0,0,0,0,3,3,1,1,0,3,0,3,0,0,0,0,3,0,1,0,24
2020_06_LA_SF,2020,6,LA,2,0,0,0,0,0,0,2,1,1,1,0,2,0,2,0,0,0,0,1,1,1,0,16
2020_06_KC_BUF,2020,6,BUF,2,0,0,0,0,0,0,2,2,2,1,0,2,0,2,0,0,0,0,2,0,1,0,17
2020_06_KC_BUF,2020,6,KC,2,1,0,0,0,0,0,3,2,2,2,0,3,0,3,0,0,0,0,2,1,2,0,26
2020_06_ARI_DAL,2020,6,DAL,1,0,0,0,0,0,0,1,1,2,1,0,1,0,1,0,0,0,0,1,0,1,0,10
2020_06_ARI_DAL,2020,6,ARI,2,3,0,0,0,0,0,5,5,1,1,0,5,0,5,0,0,0,0,5,0,1,0,38
2020_07_NYG_PHI,2020,7,PHI,2,1,0,0,0,0,0,1,1,2,1,0,3,0,3,2,0,0,0,1,2,1,0,22
2020_07_NYG_PHI,2020,7,NYG,2,1,0,0,0,0,0,3,3,0,0,0,3,0,3,0,0,0,0,3,0,0,0,21
2020_07_DET_ATL,2020,7,ATL,1,2,0,0,0,1,0,2,2,0,0,0,3,0,3,1,1,0,1,2,0,0,0,22
2020_07_DET_ATL,2020,7,DET,1,1,0,0,0,0,0,2,2,4,3,0,2,0,2,0,0,0,0,2,0,3,0,23
